Participant_ID,Age,Gender,Brewing_Method,Time_of_Day,Sleep_Hours,Sleep_Quality_Score,Stress_Level,Physical_Activity_Level,Caffeine_mg,Stroop_Reaction_Time_ms,PVT_Reaction_Time_ms,N_Back_Accuracy,Focus_Level
P2450,53,Male,Pour Over,Afternoon,7.533283386258803,5.114243393827348,3.6612663627943953,8.845560841874354,95.71688881096298,724.6864416520476,262.89589193620105,0.7106172173781197,0.6942921194609137
P2451,57,Male,Pour Over,Afternoon,5.854863157110846,5.266999299092608,4.737782758365047,6.510521422032501,174.50227324671,722.1774298549101,276.4586928629323,0.9140874593784535,0.8994269168461662
P2452,44,Male,Espresso,Morning,6.007872680911685,7.017841195040301,6.321868392847373,3.2287195192845672,65.84089150050502,900.0,321.87483428477697,0.5639663450419341,0.7460099385635888
P2453,59,Female,Espresso,Morning,8.099227248086336,5.742211846883611,5.119094862445761,7.7470437387824855,114.24039047710298,726.445012490181,240.4103873949946,0.5764186899969098,0.5608178712712354
P2454,45,Male,French Press,Evening,7.428740064515713,6.587102501530577,4.840705786332805,2.6894597204984416,167.0241147823593,661.0609442098709,279.5577089881352,0.8221832988537812,0.9078257952661738
P2455,60,Male,Pour Over,Morning,7.8387246137868996,3.9780686237341825,9.13608056642677,7.210253131527234,146.23274522589088,826.0692579117548,238.31533398108,0.7126919596969189,0.7104609010777149
P2456,25,Male,Cold Brew,Morning,6.332862889305666,8.03014927830127,4.590447523770987,1.0,189.81980062243866,662.2052822296787,252.95676173360954,0.8205154945377403,1.0
P2457,59,Male,Espresso,Morning,5.6141562473591495,9.080467575714827,6.5769882974084,8.757249303919624,78.03915471662127,720.1067738118738,298.3165654639139,0.6335773455169326,0.6569012939157781
P2458,25,Male,French Press,Afternoon,6.225104839835946,6.209593394996648,6.5674166058818635,10.0,187.3381400212827,673.6234844850159,285.129618624092,0.8459391030044289,0.9377598380995902
P2459,35,Male,Drip,Morning,8.015974338499074,8.236896698138317,2.8649790874550667,4.632553336378972,73.12938517564577,632.902909668268,257.6928790167365,0.6977736908337114,0.6709172362396107
P2460,38,Male,Espresso,Morning,6.48837008315065,6.402201659159491,6.341029880241216,5.041704959518701,74.68239979305481,692.3152243213384,285.6522170881907,0.6992131873616136,0.601446285327431
P2461,63,Female,Pour Over,Evening,8.116543613533192,6.304529735970868,4.207850527678945,1.7580102221128326,168.06006140138263,580.5997778588135,191.7596296879429,0.7487398140089943,1.0
P2462,30,Male,Drip,Morning,4.080253197439067,4.118401825875969,7.142831367702833,6.643487752133696,111.88523492984751,656.0749264605083,268.66404086639415,0.6803057091904174,0.605100231716098
P2463,44,Male,Drip,Morning,8.230503435597393,6.738442652888363,5.044526383771375,3.9926475397843233,120.76670013587038,583.9553325389032,265.4941470034557,0.7378042339589869,0.7027871712392679
P2464,64,Male,Pour Over,Afternoon,7.351733370084298,6.523935367147479,3.749918443009115,9.84158791352624,103.65674971696406,732.0585958505509,262.2073205334635,0.6892486586713427,0.9253903140477193
P2465,57,Female,Espresso,Morning,9.5,6.09762997993019,10.0,7.16349438410747,59.95945541944856,761.4780916200624,285.5817339273758,0.7186887240246821,0.5143573078402356
P2466,33,Female,Drip,Afternoon,5.680544463828362,7.078540099799534,2.4932062441460934,6.30145619907682,106.53381649204587,631.2348349574538,308.48420503194643,0.6582916776502483,0.5694256374440885
P2467,57,Female,Pour Over,Afternoon,6.07839048021747,6.055780898475332,6.191645588064548,2.7035050018378604,89.49135998031069,582.4490773502292,333.88706008824454,0.7466320275938184,0.7280786984647977
P2468,26,Male,Espresso,Afternoon,8.26720259612362,5.411273074549781,8.000112713219284,6.955098258594948,72.8059145928075,732.2797417846525,305.6994127410247,0.5371863673616616,0.6219467725348944
P2469,44,Male,French Press,Evening,5.427882068522582,6.4196086456767025,5.045085159898844,7.39780439670848,206.40762415356568,559.9217584876501,256.79951548135347,0.9432375080391037,0.9952457977256598
P2470,34,Female,Pour Over,Morning,5.852473159552215,6.705836051337691,7.865370337026832,7.177594843626125,143.11165146313195,713.6198960770139,243.58097161050728,0.7958567370847298,0.7497181845067267
P2471,20,Male,Pour Over,Morning,5.323308529684179,8.090418241645143,8.586208363758312,7.100453705100599,164.18628697977826,805.1231976961014,314.5805937467875,0.7577599471703066,0.7574950502398753
P2472,21,Female,Pour Over,Morning,7.894178761906169,5.653787822835454,9.023474552420033,2.4782596262166283,67.01045546671001,824.8754008046097,303.29902443408605,0.5276371643298614,0.4602987313161723
P2473,57,Female,Espresso,Evening,6.662782108840506,7.401522191547079,4.726477920649036,2.159187032282236,89.05614574909673,550.6356021323725,348.99060813290293,0.787451487896334,0.6365992037882487
P2474,18,Male,French Press,Morning,9.078401052146136,5.75401560037986,9.764902503286239,5.9816292983645525,107.81026895379068,701.3243454168901,277.7524576814978,0.773785529100925,0.8863473162211859
P2475,31,Male,Espresso,Afternoon,5.939347148875607,6.95105496649116,5.7869219768738915,5.660002721013721,84.44977600160084,610.0043571143003,297.63209297492216,0.6275094801332368,0.6238523465744614
P2476,25,Male,French Press,Evening,6.0197806541645615,5.135282063153503,10.0,6.441652515295148,180.22865425970147,731.2031610009697,318.7310653794245,0.7951780369592656,0.840236921953625
P2477,24,Female,Pour Over,Afternoon,5.814304234671235,5.585472518247412,2.6120810824911755,5.8742216314376945,153.2706600409873,559.8470525798132,292.2988138897021,0.7997995101405448,0.7518804912307371
P2478,47,Male,Drip,Evening,4.406059072980804,9.479752110620584,6.754388698907965,7.095042253277034,152.7697351293568,644.8308708900407,281.79221400205336,0.8496486017146638,0.6742875566138686
P2479,42,Female,French Press,Morning,5.757519740624291,6.934155424153124,4.242005660611345,5.035146943359298,94.47275444050169,571.3877406233053,281.810827240694,0.7920004402473994,0.8332675950878129
P2480,56,Male,Pour Over,Afternoon,8.082420367192565,6.8598902888545545,10.0,10.0,99.53802365150705,776.4263499985373,306.88988106014665,0.7789189472987967,0.608026275019032
P2481,33,Male,Cold Brew,Afternoon,7.3093107350917315,7.410949097854511,7.203491112180581,1.5672047904489537,139.11249703128266,587.7089296969605,295.6778223971758,0.7697131808851128,0.8666107101499847
P2482,28,Male,Drip,Morning,8.340855826965937,7.865088275782023,6.909102719642503,8.200121291435993,158.58810827801983,588.4494499541602,270.8765899180419,0.8275196465815734,0.6702643209282734
P2483,42,Male,Drip,Afternoon,5.815386749318337,4.845586842505329,5.062626278264859,6.596839118647768,128.38652713652638,659.9648026122507,271.0581124966683,0.7176678002216595,0.607289890822257
P2484,50,Female,Drip,Morning,5.802120518390204,7.744194840816429,3.413453347130406,6.912553763628702,156.61505976347183,617.3707341771428,270.64307749516604,0.6411235392898228,0.789219057308722
P2485,38,Male,Pour Over,Morning,4.6632545404645285,7.343250547512283,5.702501775164427,7.083595370631211,129.21671799716293,638.05043121306,285.03387657032926,0.7621346466832125,0.715958359934516
P2486,27,Female,Espresso,Morning,6.945613711624333,9.893230227780215,6.0480733279380825,6.858608163569153,57.57095279263212,603.4078376735757,283.5617438533353,0.6217243098773619,0.6262937910486795
P2487,26,Male,Pour Over,Morning,5.462672987513713,7.929885977901793,7.631137360348711,8.537155080967493,117.7779201557442,683.7852845079032,224.7954659788757,0.7072676437964147,0.6080653231378956
P2488,18,Male,Espresso,Evening,6.002999287536191,4.432025697357193,3.5167646529607066,3.643980810372723,69.34637498537296,681.3008684678128,258.2150082382915,0.6174309711664869,0.6130186518374746
P2489,51,Male,Cold Brew,Morning,6.90010950030029,3.8030060337023968,8.633521812838637,7.117036280957503,166.41147773420164,726.9824395625733,254.46252961822316,0.7784766831979179,0.8739027792401023
P2490,48,Male,Espresso,Morning,8.749292458790146,9.49875319613409,6.425548244764459,4.244400734829311,74.89394942119357,606.4042156022443,189.51249504992188,0.6175353411058044,0.7859491473316232
P2491,38,Male,Pour Over,Afternoon,7.174320323666586,5.363421738415047,7.818047821728414,5.715881376477187,117.25150382442858,692.5100601457547,306.30585073058023,0.7632858445831883,0.7090338252425822
P2492,41,Male,Drip,Morning,3.5,5.071987760391626,2.39149756441706,5.744421635776931,215.3463302659836,682.7094949681255,273.9640743550168,0.8421518876650225,0.9428582766304308
P2493,36,Male,French Press,Afternoon,7.145586909750674,6.250019623461175,8.028307227458995,2.9833239343094426,162.88963448093594,776.2526830906775,275.08391207213384,0.7374942949517429,0.750949406640835
P2494,38,Male,Cold Brew,Afternoon,4.962046249636636,6.074470778609058,5.645692815486807,8.987243300667464,105.91051692303692,721.2916690116165,260.52680241728615,0.5410231369429942,0.6288909478258015
P2495,42,Male,Cold Brew,Morning,8.686168427261162,8.813815641650333,8.637348512822996,4.764657650509274,185.59791115526812,641.7284258047157,226.66956217523236,0.7443605220612948,0.9594400503395318
P2496,37,Female,Pour Over,Morning,7.617053248550699,4.947669463394575,1.0,10.0,93.23321390026986,613.7218109380008,266.21907084839734,0.6417376777329599,0.6440731952352976
P2497,43,Male,French Press,Morning,6.932304085973133,5.449993931784305,5.754378775020042,3.3285377796964055,208.258357958382,593.4835059030269,246.98326980217232,0.934212904191021,0.8920362551709405
P2498,24,Male,French Press,Morning,7.274170369815688,7.4108461118857445,7.076074693082476,7.023628944634709,246.6607499091725,586.0149459378758,208.35797066701957,0.98,1.0
P2499,20,Female,Espresso,Afternoon,7.557098489428466,6.599966766691163,5.487467727725613,4.953707323136918,82.65444378254007,690.420289575113,279.03574454299564,0.7001873758244328,0.7992052498861957
P2500,57,Male,Drip,Morning,6.200595651947018,7.246413948268136,5.8124053475948125,8.254020136427526,176.7436156846232,732.6234756335477,322.5854983392701,0.7327390329056674,0.989420420390022
P2501,25,Male,Drip,Evening,7.631567534073031,5.70468993401266,4.459057138837113,6.2437887671429895,150.20515962301312,729.5453440195162,277.6958375937676,0.6204529861708842,0.8406025453557896
P2502,47,Male,Espresso,Morning,5.611673963825757,5.787339714819892,6.911926516431094,7.58173860690928,85.2660894462741,740.7732539165675,301.4520142157597,0.5167096514373308,0.6092969838031027
P2503,28,Male,Espresso,Afternoon,8.007672993528148,8.023925694195922,4.713624419348778,3.0264846099601344,68.9430382900171,885.9592958281146,308.5935584150675,0.6232711411910189,0.7319583557617941
P2504,25,Female,Espresso,Morning,3.9169193851376907,5.674532569803814,5.2231651098564935,7.878819850062243,108.6827307788427,624.5742600022713,332.8424603554415,0.6408872948892881,0.5922598743177885
P2505,54,Male,Pour Over,Morning,9.5,7.016480899305298,10.0,6.539774671633265,100.91648761982691,740.8796434680428,286.6012735207153,0.6506395573046225,0.6061470506727017
P2506,34,Male,Drip,Afternoon,6.818345856285807,3.9842696508775277,2.2787352599089266,5.9769797210818085,135.3064551748848,659.1154772484057,244.20129430189985,0.7667058219117033,0.5786377544738681
P2507,25,Male,Drip,Afternoon,5.939036754475599,6.44580533687534,7.884717507657152,4.032321914673586,204.44160993254025,485.72608828077443,317.40351426233684,0.8314463642521357,0.9664586823035995
P2508,64,Male,Espresso,Evening,9.5,7.616266016919779,6.5068171335941996,6.770669551462443,82.97753040507374,683.3849383917529,288.23758205263283,0.5537219982253898,0.75342660060724
P2509,61,Female,Drip,Morning,7.858362828755177,6.266709707679991,8.407336501902087,7.37886377310108,191.36086470523162,656.6485418519048,232.23895398436053,0.7675999102612872,0.6828910289152095
P2510,47,Male,Espresso,Morning,6.581286580191886,6.6796120298174655,6.305179284181208,9.513672685215914,67.86261203715056,705.6610115628761,336.6844289722139,0.5932656778605799,0.562390654707822
P2511,60,Male,Espresso,Afternoon,6.258236782144466,6.304291125369128,8.021755983299023,8.192404999223013,103.65523803301721,651.2170126077657,294.59675328833015,0.7574236819746805,0.7209938292472438
P2512,60,Male,Pour Over,Afternoon,8.767484877468515,7.3890852571420105,6.776886534566721,7.028299207765702,107.69794237229453,611.3023716377553,218.99604331076898,0.7051533268075864,0.6484045294364079
P2513,33,Female,Espresso,Afternoon,6.027892158912257,3.878864719102381,4.37727404306273,6.356910347108464,90.45069076300433,825.2041509506164,289.62492276973535,0.5310684118912891,0.8409635736332082
P2514,21,Male,Cold Brew,Morning,5.760018400151662,8.0387299466923,6.47850293408418,7.426732269115632,167.6139536386923,657.8493470851306,334.08809484556895,0.5501406305744714,0.6954467722973998
P2515,38,Male,Drip,Morning,8.562356643626636,7.6738361715438295,6.704618269562742,4.584249317135783,129.30672861302688,682.4767142145795,294.70449264142184,0.6753836341441585,0.764784123799128
P2516,51,Male,Cold Brew,Afternoon,8.773604521603357,4.345327762736574,9.829584617330378,3.7599917811859975,208.78605818790516,646.917765227568,296.72456625809315,0.7541914053236743,0.8307672201223026
P2517,57,Male,Espresso,Morning,5.75235395698254,4.715353378307003,4.418941430973489,7.261033750344589,84.10175905765712,647.9570922035119,301.49695075936944,0.6067941108517064,0.6316423145517361
P2518,52,Male,Drip,Morning,9.085102636225066,6.790352311326637,4.13850036772869,4.655372395291751,115.84619311908993,606.2932314302997,217.87277370715765,0.6764492286690581,0.7036498471434324
P2519,30,Female,French Press,Afternoon,4.9007285606254944,4.614368067183282,7.740433732801028,6.946582820342844,194.90265649980574,695.4417419773748,308.60457500772003,0.826249975111111,0.8037291531644941
P2520,60,Male,Cold Brew,Morning,8.089662086547943,6.3893136842198786,6.089328419596639,6.000518962555749,191.31187826015167,580.4934783829407,259.29876368544143,0.8519953279741518,0.8098904922426915
P2521,44,Female,Espresso,Morning,8.299296988691555,6.44239246665106,6.629561123777583,3.5024350404145226,61.77256346968298,744.226022460266,290.1436555585509,0.683959612479778,0.4937455351348271
P2522,25,Male,Pour Over,Morning,7.293860407764834,7.414825578153977,6.6949723662972005,4.3232419784690235,124.05643745297851,685.1831882748301,257.53859245398075,0.727054279290176,0.6355242771244067
P2523,58,Male,French Press,Morning,6.220843811560168,2.0,5.889274902003277,1.7874178795629554,275.56753768402467,644.7123333408646,239.1049395976066,0.98,1.0
P2524,59,Male,French Press,Afternoon,9.19985180853281,7.152922996290905,5.001940426454075,7.823793512583597,200.05661658351363,563.9567026683969,241.27747117767973,0.8294900446647726,0.8809968210829848
P2525,46,Male,Cold Brew,Afternoon,5.605054854179174,7.340775622381647,8.772022971260785,4.560943653019184,162.10661553562636,769.7600896186376,323.19976731039594,0.6550929924093895,0.7275224500400732
P2526,33,Male,Drip,Evening,6.62540363335984,6.798047666238936,1.348711093722315,9.757289716588044,84.79871414925205,558.8377407825682,243.67448767684533,0.6571635958614901,0.6319356897885772
P2527,60,Male,Drip,Morning,7.304355575171781,8.678389044687185,7.003738540832,4.008414706384844,153.62465349259895,552.2642656103303,284.9345328231041,0.7916396044415329,0.739283924073728
P2528,63,Female,Drip,Morning,6.081457343438949,8.121039061658825,7.3184978295038565,8.787505587841496,113.69886346324813,612.3315657059948,339.2199532003108,0.7035867774687347,0.7381902949399782
P2529,22,Male,French Press,Morning,8.323619984215462,6.760703125552643,1.338405599572714,10.0,256.36621328943636,538.8369457342559,180.0,0.8909218285394624,1.0
P2530,54,Male,Drip,Morning,5.561247579440542,5.375519456385145,5.2593270523852595,8.30803626463182,76.95068656921505,727.4172303585593,242.25225691146824,0.6510160081333902,0.3805956690963659
P2531,57,Male,French Press,Evening,7.865537608098022,7.034628966235386,7.852727904665926,6.9643380156541665,73.6496851282908,841.8218987486193,334.7384466480863,0.6361730001769536,0.5698960599950204
P2532,57,Male,Espresso,Morning,7.050309576153223,4.972352949595389,5.029367201700128,7.987582084591082,93.55733241634181,760.5483883279899,275.6762440620924,0.6797994171306706,0.6357634174809863
P2533,59,Female,Espresso,Evening,6.6658112632723165,5.321126121915605,4.197423599838482,5.006525113904939,72.52455096041278,626.7785902350773,240.71349081942697,0.6086698869408186,0.6268826711958434
P2534,27,Male,Espresso,Morning,5.590606519270223,4.350827426018598,6.990777769985899,10.0,65.78929908310275,713.4124926927375,331.4722002403707,0.7008688733415248,0.6068880859056142
P2535,32,Female,Pour Over,Afternoon,6.187544662011273,5.732238489713384,1.0,10.0,80.5555845954737,628.9115508162511,282.8972432695726,0.6800935195762822,0.7635241206710968
P2536,38,Male,Cold Brew,Morning,8.00570067432471,6.912098973520083,2.1102016347837322,3.3068388486967195,140.3064745950353,566.5639963236808,212.71910686950204,0.7860088934359464,0.9565983922679419
P2537,51,Male,Pour Over,Morning,8.728336475916459,5.304478629047907,2.4653822660261833,5.457280890335559,122.07692688527571,661.2453329983891,240.08198645021713,0.5580992897436055,0.8619473786200674
P2538,39,Female,Espresso,Afternoon,7.334279390874454,7.5550462779817025,6.811265474053194,3.4752615127721866,50.75771326364166,561.7336444353551,363.1791293561719,0.49151594714672975,0.5314023930546683
P2539,39,Male,Drip,Morning,6.735281566555804,7.931625969760287,8.742859466466356,9.279800681539447,47.28182354129453,680.9086360134766,324.178480482994,0.6691500283059093,0.5448615959944785
P2540,26,Female,French Press,Morning,5.960734804367993,6.653404483160772,2.909668950532573,3.966288754072409,172.99875643218033,547.0135467071444,180.0,0.7354029836154594,0.9059720203740331
P2541,43,Female,Drip,Morning,4.2686977374359305,9.634247065937622,5.020881929167045,4.4857239219562715,194.0536054331808,745.3271222457595,366.00001005094913,0.807457008121398,0.8328250872554793
P2542,30,Male,Drip,Morning,9.094737613181646,7.531513997311176,6.92057604950126,6.091129190084711,137.45857044917668,670.2157678146351,266.944163053721,0.7816372510021008,0.9346690998881272
P2543,35,Male,Espresso,Morning,6.27164642153995,7.513595840117924,3.514983409302079,6.1904645499822175,87.79304955736842,714.050177883222,273.817068887556,0.6535674913780072,0.612146778832941
P2544,18,Male,Drip,Afternoon,7.659498192032095,4.827225404514792,10.0,4.688311181159059,117.12324579421082,831.3250069225602,325.98684262690085,0.511076858160284,0.45703370943246224
P2545,40,Female,Pour Over,Evening,5.676256517073199,6.664829082133043,5.28575170590753,8.970956147831835,131.1877633315585,629.9535541254766,277.34341537127034,0.5708957700384151,0.9916719515351535
P2546,50,Female,Espresso,Morning,6.54470696710009,7.156729272861394,6.167804233367051,3.5627951180385504,89.0043593961274,627.0807481761834,308.80060222250233,0.6716627817821028,0.7463566123775148
P2547,64,Female,Drip,Morning,7.399276953856436,7.855071283420845,7.128825568445317,1.4769539793183224,162.79091342364333,705.1433255540989,219.2192556119292,0.7921842623879061,0.7884078762804733
P2548,48,Male,French Press,Morning,6.360318735972278,6.5935218261652375,6.100562586445771,7.600627562224208,205.45085087275058,630.5135473048556,285.21807955082693,0.7633554261428956,0.8367408655283229
P2549,38,Male,Espresso,Morning,7.920829039014902,5.14473661899925,4.662304492202642,8.47091927683175,84.28140935984831,694.4859666299336,217.7432160855184,0.6716882918072749,0.780396976726141
P2550,40,Female,Espresso,Afternoon,8.828575167227328,6.68420542254962,6.305979942669145,7.226315732777974,58.565998704832666,699.5967370220112,293.9048278076669,0.5105929079056609,0.6889644650870319
P2551,33,Male,French Press,Morning,7.054089254439902,4.180667045053484,2.1457294666849953,9.268904691207805,157.66338149734148,680.4130990931734,288.4801796139231,0.7146084319206009,0.8041792512611932
P2552,44,Male,Pour Over,Morning,7.286069121951474,7.456342321586375,2.905212092527316,3.411067848090778,165.16823097280178,507.12342100146725,194.60861667114614,0.6860170985591727,0.88238522623382
P2553,54,Male,Espresso,Morning,7.092784093796255,4.207578935699017,6.734998375195606,3.5010250843075608,99.47448698260933,712.515930038694,227.0501319365577,0.626741368195839,0.9117061741580954
P2554,55,Female,Pour Over,Evening,9.5,4.460371158732044,6.288980638322149,6.320512268731746,138.59407055921707,636.4819175244745,281.12152668165726,0.7014459049017993,0.6566173765634987
P2555,31,Male,Pour Over,Afternoon,5.45916323254811,8.067832731965888,4.995957641978151,5.527475688898073,170.29005806400698,491.9597747082064,235.74620124498594,0.7622360307754631,0.8609377417663189
P2556,54,Male,Drip,Afternoon,6.989427462366329,5.56653801778079,7.598084349365496,5.017599199875395,121.12314884270974,686.5386419479349,272.4749190289431,0.6496307146642821,0.7896769199136411
P2557,64,Male,Pour Over,Afternoon,9.5,3.9322671840258603,8.967393775563288,4.4585676427067344,117.60012914145815,900.0,262.0190926158198,0.6610251239898377,0.6289100091974004
P2558,24,Male,Pour Over,Morning,5.2998644897275184,6.52263745383519,6.8096287444261785,4.171098736845928,78.7229436690767,616.3832204063707,323.78141942357644,0.6636039295020941,0.6695877096723764
P2559,29,Male,Drip,Evening,7.833733515655505,6.823902495806429,4.277467362087861,8.979275950984297,147.34644600609755,612.6411983186059,241.84415163794483,0.7012044220064855,0.7922481619716777
P2560,45,Female,Espresso,Morning,6.741663096335659,6.32811356550343,7.83217268430904,7.713732694345949,89.57953639883225,663.7292380307529,316.1451034814011,0.6305132799932551,0.6825849162304173
P2561,20,Female,Espresso,Evening,5.73146846902392,6.5754070917899154,9.53599971346299,4.980654426562143,59.189109954462005,693.4291482206165,357.3214595718779,0.533439181144261,0.42686465230250314
P2562,39,Male,Pour Over,Afternoon,7.963706195712826,4.123568822887359,3.09655785898067,3.707120939486448,174.88860288769442,564.5623264367546,187.96617831601907,0.8074193749801694,0.9659213908964659
P2563,38,Female,Drip,Evening,3.5,5.728254698932979,5.3699794877578695,3.3435151955514604,148.14402023162617,599.1841009963961,290.25689882285496,0.7540686907302657,0.9233704872550659
P2564,46,Male,French Press,Morning,4.661796165607454,9.703204496573509,6.670047795214175,5.814016811165419,173.77637525313202,526.049113705469,337.8864886467256,0.5779191926599194,0.9159396173167753
P2565,37,Male,Drip,Evening,8.403634201275413,7.20549846357756,4.7817562092953905,4.797516833399121,153.4949094735623,629.9434675363831,247.95944545323374,0.7971675007778202,0.7794657543958633
P2566,20,Male,Pour Over,Afternoon,8.111078136467432,4.5163616591679725,6.049091933257985,5.110285207729037,131.97134510857484,553.1247916199532,270.6184971418315,0.7230883147368924,0.5750850510395111
P2567,44,Female,Pour Over,Morning,5.149959495999272,6.374251413943267,5.461543909431204,3.456694279202838,173.70741855986856,587.650582505872,257.20559166223774,0.8579212286658076,0.9650794190029433
P2568,38,Male,Pour Over,Morning,8.201617565030455,7.05193550811506,6.629125629727048,7.435235315521087,127.48984353680059,635.3888213116985,242.58359920974615,0.6040817952894109,0.7550625703344493
P2569,58,Female,French Press,Afternoon,6.25143039842816,5.4346666050626276,3.7719658123859814,6.310724713364742,189.8937596946875,633.2338838398008,257.63905815958844,0.8664107831385695,0.7509212301970248
P2570,50,Male,Pour Over,Morning,7.145904263048425,5.887149838935094,9.411991587442046,5.4565961856215415,58.33719846842611,784.7105682895739,369.56195231706727,0.5886197227473899,0.4995389484453081
P2571,47,Female,Pour Over,Afternoon,6.991388841024515,6.000750347316784,3.0427192501868645,6.254573341651678,54.40214058095337,653.0490902267145,292.0011705265002,0.6270412424919046,0.6382279065589861
P2572,56,Female,Espresso,Afternoon,8.708122245660098,8.391592328788978,5.430662584195332,7.014689303268754,68.55853436901741,672.6988348337403,276.5871181118831,0.5709126110883405,0.4692221110559881
P2573,58,Male,French Press,Morning,7.73902395541413,7.249396654764342,4.848865635523373,3.9924170213347017,114.72645409682795,681.1835745121737,303.35753896550807,0.6226495558788874,0.5861262650921639
P2574,26,Male,Espresso,Afternoon,7.180043958256409,7.284060263562372,5.296085259425991,6.528421906387145,56.53770042859108,684.3485255430899,303.9117865194793,0.6352205625888103,0.7067037866082633
P2575,55,Female,French Press,Afternoon,7.3239544067502065,4.235212875425436,5.373737284813027,4.192831430905836,175.73810228278754,525.9924329286368,245.98905361041636,0.7858214309573578,0.8423649533027484
P2576,40,Male,Pour Over,Morning,6.414757686492316,6.450718556450419,5.6490727721207845,5.9013435300411965,128.062445696218,692.2671420913866,217.72725958271775,0.6810462977342451,0.7824652858473535
P2577,40,Female,Drip,Afternoon,7.271227586962899,4.069630308613407,9.690442180124176,4.874847653726073,156.5305352709082,700.6776482547075,255.45062925993165,0.7827936849465135,0.8516568975287153
P2578,18,Male,Pour Over,Morning,9.008061489598742,6.350668965300653,4.460172961516978,4.936578805763146,118.84286703527657,713.5324852245396,234.95763519619726,0.7935187166421565,0.8252254739037511
P2579,38,Female,Espresso,Evening,6.79928703900249,5.030991522908426,5.154681990143279,6.43853203482731,69.34014379892533,686.8334942520283,248.69097043107197,0.6237730530136365,0.7210888314084982
P2580,49,Male,Pour Over,Morning,7.198260854257874,5.15041253166285,4.551206650484426,5.482859744801333,158.39533501582724,646.5730774624051,266.2171352650523,0.8659109984326213,0.34023672430437524
P2581,62,Male,Cold Brew,Morning,6.710199100624456,5.181580495374258,4.064972497477054,5.470435748995946,186.4560889533698,600.5384594376362,226.46394491357154,0.8434955513207508,0.9347696570988365
P2582,43,Male,Drip,Afternoon,6.36969783599788,10.0,7.241944931619786,6.694635414648415,172.32613863957752,525.1744184540196,240.51149430034283,0.9148602261699462,0.9156437479782105
P2583,50,Male,French Press,Evening,4.693853082067853,6.079407222359558,5.6526033036745265,4.502726891966407,151.6960662889354,795.0918745726342,274.8572802881332,0.6999231314965555,0.8901522301275677
P2584,26,Male,Pour Over,Morning,5.900736625259922,4.610183276996615,3.1307120959759405,6.5303938939047725,125.19659951574772,584.20482492173,281.82589712392405,0.7909211566825549,0.7604730370672661
P2585,34,Male,Espresso,Afternoon,7.750897363025213,8.043107696069494,2.8218102888279057,1.2104785390096833,83.34096315928834,631.8888728251262,214.50149827658944,0.6309481253402628,0.5688451410412986
P2586,23,Female,Drip,Afternoon,8.862239191081233,5.551442545641996,5.434792030540993,5.997144930569041,106.11570776626411,666.4778175734042,284.309496736045,0.7073376982000402,0.5639347237393653
P2587,63,Female,Espresso,Morning,5.6406125027268645,5.919050170306111,9.558516883256422,4.030961109778232,85.65041134264565,794.7991971411948,316.96510940626587,0.5515621579040546,0.6205406067324479
P2588,24,Female,Pour Over,Afternoon,7.476559630123494,4.52580281816613,4.088813656465642,8.592964078518344,87.6264007051029,643.4126937575231,244.39064536107247,0.6630547369285217,0.5175062865615571
P2589,24,Male,Drip,Morning,6.614306789386363,4.1972125210783995,4.680917496253285,2.6826660832828786,177.61710817304106,706.7406387473291,216.19113928255706,0.7944551370663245,0.6738731355254302
P2590,54,Male,Espresso,Morning,6.098250722963039,2.0409003473767626,5.333003369257683,5.490132272668986,137.35654865841053,708.5816032696442,260.0435274334308,0.7609373661822316,0.6094614376195109
P2591,22,Female,Espresso,Morning,7.703377020232098,5.9648719220632,8.614276932530679,5.900816879690493,83.7840710237803,791.4015437401449,334.4147722763404,0.5868462382584891,0.5074244730282661
P2592,50,Female,Espresso,Afternoon,7.235839067213825,5.595309624409074,7.462501749714121,7.303823476219826,104.20246109348162,728.3090844343884,312.7852494979391,0.5550212503169116,0.6553301022921837
P2593,27,Female,Espresso,Afternoon,6.697402275625671,9.252190333218543,6.869043449787314,3.3764882886644356,77.0431901804177,581.989279019351,315.37496639906084,0.5618637864620533,0.614167674540371
P2594,34,Male,Drip,Afternoon,6.071969126489815,6.477495261477426,3.416709973583911,3.1880938257758196,159.4798535557852,683.6275169001972,276.7004844693946,0.7788496903454587,0.769137828639797
P2595,57,Male,Drip,Afternoon,7.2683273600609635,8.264081138582148,4.704567147661887,6.082763215996793,136.36061318060754,573.0558150097395,315.07674770007054,0.7287032887012576,0.7075327403618943
P2596,45,Male,Espresso,Evening,8.04408329232449,8.980036874951494,6.246889444463595,7.2458995534110056,59.8072985079491,681.5703578687252,326.164645805744,0.5969776174563077,0.391393429785314
P2597,64,Male,Cold Brew,Morning,6.795131899235034,7.492377705360193,3.2061894373790016,6.927551534103918,204.31041066650116,472.0133946099185,251.98572152562295,0.8752193056336176,0.9089667508581928
P2598,63,Female,Drip,Morning,9.5,7.061406793742135,2.5284254813340423,7.096451475839746,149.32556905904565,623.4926261472232,184.786030861446,0.7954652952443791,0.901603905521029
P2599,39,Male,Espresso,Afternoon,7.518818425377428,6.607237016405731,5.076282514487422,7.142263753976662,102.56553429941928,637.2921786122479,310.0340965391863,0.6440424696696578,0.6501888636620803
